REGION,CATEGORY,TECHNOLOGY,AMOUNT (2020 USD MILLION),YEAR
Asia,Non-renewables,Coal and peat,165.36,2013
Asia,Renewables,Multiple renewables,0.01,2014
Asia,Renewables,Multiple renewables,0.06,2015
Asia,Renewables,Solar energy,0.05,2016
Asia,Renewables,Multiple renewables,0.01,2018
Asia,Renewables,Solar energy,0.02,2013
Asia,Non-renewables,Nuclear,0.79,2004
Asia,Non-renewables,Nuclear,6.67,2005
Asia,Non-renewables,Fossil fuels n.e.s.,0,2006
Asia,Non-renewables,Nuclear,3.74,2008
Asia,Non-renewables,Nuclear,1.11,2019
Asia,Non-renewables,Fossil fuels n.e.s.,0.31,2004
Asia,Non-renewables,Nuclear,1.13,2017
Asia,Renewables,Multiple renewables,0.02,2008
Asia,Non-renewables,Fossil fuels n.e.s.,4.4,2013
Asia,Renewables,Multiple renewables,0.07,2010
Asia,Renewables,Multiple renewables,0.1,2013
Asia,Renewables,Multiple renewables,0.08,2011
Asia,Non-renewables,Nuclear,11.35,2011
Asia,Non-renewables,Nuclear,0.08,2011
Asia,Non-renewables,Nuclear,0.28,2012
Asia,Non-renewables,Nuclear,0,2020
Asia,Non-renewables,Nuclear,0.6,2011
Asia,Non-renewables,Nuclear,0.63,2012
Asia,Non-renewables,Nuclear,2.01,2012
Asia,Non-renewables,Nuclear,0.79,2013
Asia,Renewables,Multiple renewables,54.24,2015
Asia,Renewables,Solar energy,58.44,2012
Asia,Non-renewables,Fossil fuels n.e.s.,0.51,2000
Asia,Renewables,Multiple renewables,0,2010
Asia,Renewables,Multiple renewables,0.05,2008
Asia,Renewables,Multiple renewables,0.85,2009
Asia,Renewables,Multiple renewables,0.03,2011
Asia,Renewables,Multiple renewables,0.07,2011
Asia,Renewables,Solar energy,17.06,2012
Asia,Renewables,Solar energy,0.12,2013
Asia,Non-renewables,Nuclear,1.45,2014
Asia,Non-renewables,Nuclear,0.5,2015
Asia,Non-renewables,Nuclear,0.24,2012
Asia,Non-renewables,Nuclear,0.99,2014
Asia,Non-renewables,Nuclear,1.18,2015
Asia,Non-renewables,Nuclear,0.71,2018
Asia,Non-renewables,Nuclear,4.13,2018
Asia,Renewables,Solar energy,94.75,2003
Asia,Renewables,Solar energy,8.34,2010
Asia,Non-renewables,Fossil fuels n.e.s.,111.08,2010
Asia,Renewables,Solar energy,9.74,2015
Asia,Renewables,Solar energy,0.48,2015
Asia,Renewables,Solar energy,1.85,2010
Asia,Non-renewables,Nuclear,1.87,2020
Asia,Renewables,Solar energy,0.22,2011
Asia,Renewables,Solar energy,0.34,2012
Asia,Non-renewables,Fossil fuels n.e.s.,0.22,2010
Asia,Non-renewables,Fossil fuels n.e.s.,0.13,2013
Asia,Renewables,Multiple renewables,0.07,2016
Asia,Renewables,Multiple renewables,0.09,2016
Asia,Renewables,Multiple renewables,0.03,2016
Asia,Renewables,Multiple renewables,0,2016
Asia,Renewables,Multiple renewables,0,2006
Asia,Renewables,Multiple renewables,0.89,2013
Asia,Renewables,Multiple renewables,1.44,2012
Asia,Renewables,Multiple renewables,0.39,2004
Asia,Renewables,Multiple renewables,0.37,2005
Asia,Renewables,Multiple renewables,0.02,2013
Asia,Renewables,Multiple renewables,0.15,2013
Asia,Renewables,Multiple renewables,1.02,2019
Asia,Renewables,Multiple renewables,0.03,2010
Asia,Renewables,Multiple renewables,0.27,2015
Asia,Renewables,Multiple renewables,0.14,2017
Asia,Renewables,Solar energy,0,2018
Asia,Renewables,Multiple renewables,0.03,2009
Asia,Non-renewables,Coal and peat,190.16,2014
Asia,Non-renewables,Coal and peat,1103.67,2014
Asia,Non-renewables,Coal and peat,1845.34,2020
Asia,Non-renewables,Coal and peat,238.58,2020
Asia,Non-renewables,Coal and peat,534.93,2013
Asia,Non-renewables,Coal and peat,522.48,2014
Asia,Non-renewables,Coal and peat,1790,2016
Asia,Non-renewables,Coal and peat,235.23,2017
Asia,Non-renewables,Coal and peat,27.78,2015
Asia,Non-renewables,Coal and peat,637.28,2008
Asia,Non-renewables,Coal and peat,1387.19,2008
Asia,Non-renewables,Coal and peat,371.72,2009
Asia,Non-renewables,Coal and peat,736.88,2011
Asia,Renewables,Solar energy,0.02,2011
Asia,Renewables,Wind energy,0.34,2012
Asia,Renewables,Multiple renewables,0.11,2012
Asia,Renewables,Wind energy,0.07,2013
Asia,Renewables,Solar energy,0.07,2018
Asia,Renewables,Multiple renewables,0.2,2019
Asia,Renewables,Multiple renewables,0.03,2019
Asia,Renewables,Multiple renewables,100,2017
Asia,Non-renewables,Coal and peat,0.01,2004
Asia,Renewables,Wind energy,1.33,2005
Asia,Renewables,Wind energy,0.72,2006
Asia,Non-renewables,Fossil fuels n.e.s.,0.08,2010
Asia,Renewables,Multiple renewables,0.01,2013
Asia,Renewables,Multiple renewables,3.89,2006
Asia,Renewables,Multiple renewables,0.24,2007
Asia,Renewables,Multiple renewables,0.24,2008
Asia,Renewables,Multiple renewables,0.39,2009
Asia,Renewables,Multiple renewables,0.02,2010
Asia,Renewables,Multiple renewables,0.09,2011
Asia,Renewables,Multiple renewables,0.04,2007
Asia,Renewables,Multiple renewables,1.62,2008
Asia,Non-renewables,Coal and peat,651.21,2018
Asia,Non-renewables,Coal and peat,537.95,2003
Asia,Non-renewables,Fossil fuels n.e.s.,0.41,2003
Asia,Renewables,Multiple renewables,0.62,2014
Asia,Renewables,Multiple renewables,6.01,2018
Asia,Renewables,Multiple renewables,4.48,2018
Asia,Non-renewables,Nuclear,0,2010
Asia,Non-renewables,Nuclear,0.08,2012
Asia,Non-renewables,Nuclear,0.27,2004
Asia,Renewables,Wind energy,0.51,2004
Asia,Renewables,Solar energy,0.02,2016
Asia,Non-renewables,Nuclear,0.01,2003
Asia,Renewables,Multiple renewables,1.17,2004
Asia,Renewables,Solar energy,0.06,2005
Asia,Renewables,Solar energy,0.13,2006
Asia,Renewables,Multiple renewables,0.06,2016
Asia,Renewables,Multiple renewables,0.06,2018
Asia,Renewables,Wind energy,4.38,2005
Asia,Renewables,Wind energy,8.4,2019
Asia,Non-renewables,Nuclear,0.01,2016
Asia,Non-renewables,Nuclear,0.01,2011
Asia,Renewables,Multiple renewables,0.06,2005
Asia,Renewables,Multiple renewables,0.03,2016
Asia,Renewables,Multiple renewables,5.42,2008
Asia,Renewables,Multiple renewables,0.07,2016
Asia,Renewables,Multiple renewables,16.86,2002
Asia,Non-renewables,Nuclear,0,2005
Asia,Non-renewables,Nuclear,0.05,2006
Asia,Non-renewables,Nuclear,0.04,2000
Asia,Non-renewables,Nuclear,0.01,2018
Asia,Non-renewables,Nuclear,0.01,2018
Asia,Renewables,Multiple renewables,0.02,2019
Asia,Renewables,Multiple renewables,0.02,2019
Asia,Renewables,Multiple renewables,0.45,2010
Asia,Renewables,Multiple renewables,43.38,2010
Asia,Renewables,Multiple renewables,43.8,2014
Asia,Non-renewables,Nuclear,2.65,2017
Asia,Non-renewables,Nuclear,0.11,2018
Asia,Non-renewables,Nuclear,0.03,2014
Asia,Non-renewables,Nuclear,0.03,2017
Asia,Non-renewables,Nuclear,0.11,2018
Asia,Non-renewables,Nuclear,0.49,2014
Asia,Non-renewables,Nuclear,0.29,2017
Asia,Non-renewables,Nuclear,0.01,2018
Asia,Non-renewables,Nuclear,0,2014
Asia,Non-renewables,Nuclear,0.32,2014
Asia,Non-renewables,Nuclear,1.2,2017
Asia,Non-renewables,Nuclear,0.54,2014
Asia,Non-renewables,Nuclear,3.65,2017
Asia,Non-renewables,Nuclear,0.48,2018
Asia,Non-renewables,Fossil fuels n.e.s.,27.88,2002
Asia,Renewables,Multiple renewables,157.73,2018
Asia,Non-renewables,Fossil fuels n.e.s.,0.07,2018
Asia,Non-renewables,Fossil fuels n.e.s.,0.07,2009
Asia,Renewables,Multiple renewables,0.7,2003
Asia,Renewables,Solar energy,0.66,2003
Asia,Renewables,Solar energy,10.36,2003
Asia,Renewables,Solar energy,52.11,2004
Asia,Renewables,Solar energy,52.11,2004
Asia,Renewables,Solar energy,10.42,2004
Asia,Renewables,Multiple renewables,25,2004
Asia,Renewables,Multiple renewables,0.03,2010
Asia,Renewables,Multiple renewables,75,2010
Asia,Renewables,Multiple renewables,0.72,2008
Asia,Renewables,Multiple renewables,0.03,2008
Asia,Renewables,Multiple renewables,0.13,2010
Asia,Renewables,Multiple renewables,0.03,2011
Asia,Renewables,Multiple renewables,3.6,2005
Asia,Non-renewables,Fossil fuels n.e.s.,0.01,2014
Asia,Renewables,Wind energy,0.1,2007
Asia,Renewables,Wind energy,0.27,2000
Asia,Renewables,Wind energy,0.32,2000
Asia,Renewables,Wind energy,0.99,2001
Asia,Renewables,Wind energy,0.87,2003
Asia,Renewables,Wind energy,0,2013
Asia,Renewables,Wind energy,0.03,2002
Asia,Renewables,Wind energy,0.92,2007
Asia,Renewables,Multiple renewables,0.03,2013
Asia,Renewables,Solar energy,4.7,2004
Asia,Renewables,Solar energy,0.66,2006
Asia,Renewables,Multiple renewables,0.71,2013
Asia,Renewables,Multiple renewables,0.7,2013
Asia,Renewables,Solar energy,0.19,2008
Asia,Renewables,Multiple renewables,0.72,2010
Asia,Renewables,Multiple renewables,0.06,2013
Asia,Renewables,Solar energy,0.11,2013
Asia,Non-renewables,Fossil fuels n.e.s.,180.7,2018
Asia,Non-renewables,Fossil fuels n.e.s.,0.07,2019
Asia,Non-renewables,Fossil fuels n.e.s.,0.07,2012
Asia,Renewables,Multiple renewables,0.02,2013
Asia,Renewables,Multiple renewables,0.36,2000
Asia,Renewables,Multiple renewables,0.19,2009
Asia,Renewables,Multiple renewables,0.11,2009
Asia,Renewables,Multiple renewables,0.04,2011
Asia,Renewables,Multiple renewables,2.99,2007
Asia,Renewables,Multiple renewables,0.46,2018
Asia,Renewables,Multiple renewables,5.1,2018
Asia,Renewables,Multiple renewables,0.39,2003
Asia,Renewables,Multiple renewables,0.39,2001
Asia,Renewables,Solar energy,27.09,2000
Asia,Non-renewables,Nuclear,0.65,2008
Asia,Non-renewables,Nuclear,0.08,2008
Asia,Non-renewables,Nuclear,0.57,2002
Asia,Non-renewables,Nuclear,1.24,2002
Asia,Renewables,Solar energy,0,2002
Asia,Non-renewables,Fossil fuels n.e.s.,187.9,2003
Asia,Non-renewables,Coal and peat,39.24,2002
Asia,Non-renewables,Coal and peat,262.74,2003
Asia,Non-renewables,Fossil fuels n.e.s.,188.41,2004
Asia,Non-renewables,Fossil fuels n.e.s.,84.24,2005
Asia,Non-renewables,Coal and peat,282.89,2006
Asia,Non-renewables,Coal and peat,382.18,2006
Asia,Non-renewables,Fossil fuels n.e.s.,59.6,2008
Asia,Non-renewables,Coal and peat,335.49,2007
Asia,Non-renewables,Coal and peat,91.02,2007
Asia,Non-renewables,Coal and peat,505.5,2009
Asia,Renewables,Multiple renewables,42.8,2010
Asia,Non-renewables,Coal and peat,189.56,2010
Asia,Renewables,Solar energy,0.01,2010
Asia,Non-renewables,Coal and peat,884.38,2010
Asia,Renewables,Solar energy,17.6,2010
Asia,Renewables,Solar energy,11.01,2011
Asia,Renewables,Solar energy,27.17,2017
Asia,Renewables,Multiple renewables,54.16,2017
Asia,Non-renewables,Nuclear,0.03,2017
Asia,Non-renewables,Nuclear,0.06,2013
Asia,Non-renewables,Nuclear,0.08,2013
Asia,Non-renewables,Nuclear,0.09,2014
Asia,Non-renewables,Nuclear,0.05,2007
Asia,Non-renewables,Nuclear,0.04,2011
Asia,Non-renewables,Nuclear,0.05,2011
Asia,Non-renewables,Nuclear,0.01,2011
Asia,Non-renewables,Nuclear,0,2011
Asia,Non-renewables,Nuclear,0.01,2012
Asia,Non-renewables,Nuclear,0,2012
Asia,Non-renewables,Nuclear,0,2012
Asia,Non-renewables,Nuclear,0.05,2012
Asia,Non-renewables,Fossil fuels n.e.s.,13.37,2012
Asia,Renewables,Multiple renewables,13.37,2010
Asia,Renewables,Solar energy,0,2010
Asia,Non-renewables,Fossil fuels n.e.s.,103.64,2015
Asia,Non-renewables,Fossil fuels n.e.s.,17.19,2015
Asia,Non-renewables,Fossil fuels n.e.s.,37.91,2010
Asia,Renewables,Multiple renewables,37.91,2010
Asia,Non-renewables,Fossil fuels n.e.s.,3.12,2010
Asia,Renewables,Multiple renewables,3.12,2010
Asia,Non-renewables,Fossil fuels n.e.s.,52.66,2006
Asia,Non-renewables,Fossil fuels n.e.s.,83.09,2008
Asia,Non-renewables,Fossil fuels n.e.s.,111.71,2018
Asia,Renewables,Multiple renewables,197.67,2016
Asia,Renewables,Multiple renewables,41.52,2017
Asia,Renewables,Solar energy,156.34,2018
Asia,Renewables,Wind energy,9.86,2008
Asia,Renewables,Multiple renewables,0.02,2010
Asia,Non-renewables,Fossil fuels n.e.s.,0.04,2012
Asia,Renewables,Multiple renewables,0.06,2015
Asia,Non-renewables,Nuclear,2.51,2013
Asia,Non-renewables,Nuclear,2.41,2017
Asia,Renewables,Multiple renewables,62.57,2003
Asia,Renewables,Multiple renewables,0.02,2004
Asia,Renewables,Multiple renewables,0.03,2013
Asia,Renewables,Multiple renewables,0.02,2013
Asia,Non-renewables,Fossil fuels n.e.s.,0.11,2013
Asia,Renewables,Solar energy,0.07,2016
Asia,Renewables,Solar energy,0.54,2016
Asia,Renewables,Solar energy,0.15,2016
Asia,Renewables,Wind energy,0.01,2015
Asia,Renewables,Solar energy,0.23,2016
Asia,Non-renewables,Fossil fuels n.e.s.,0,2016
Asia,Non-renewables,Fossil fuels n.e.s.,0.4,2016
Asia,Renewables,Wind energy,0.01,2016
Asia,Non-renewables,Nuclear,0,2016
Asia,Renewables,Multiple renewables,0.11,2016
Asia,Renewables,Solar energy,0.06,2017
Asia,Non-renewables,Fossil fuels n.e.s.,132.91,2016
Asia,Renewables,Solar energy,12.6,2017
Asia,Non-renewables,Fossil fuels n.e.s.,49.55,2018
Asia,Non-renewables,Fossil fuels n.e.s.,241.3,2020
Asia,Renewables,Multiple renewables,1.03,2001
Asia,Renewables,Multiple renewables,0,2002
Middle East,Renewables,Multiple renewables,0.08,2002
Middle East,Renewables,Multiple renewables,0.01,2002
Middle East,Renewables,Multiple renewables,0.01,2002
Middle East,Renewables,Multiple renewables,0.02,2001
Middle East,Renewables,Multiple renewables,0.03,2012
Middle East,Renewables,Wind energy,18.89,2010
Middle East,Renewables,Multiple renewables,1.48,2010
Middle East,Renewables,Multiple renewables,0.03,2014
Middle East,Renewables,Solar energy,0,2014
Middle East,Non-renewables,Nuclear,0.09,2015
Middle East,Non-renewables,Nuclear,0.44,2010
Middle East,Non-renewables,Fossil fuels n.e.s.,18.63,2010
Middle East,Renewables,Solar energy,6.68,2012
Middle East,Renewables,Solar energy,0.12,2012
Middle East,Renewables,Solar energy,1.08,2012
Middle East,Non-renewables,Fossil fuels n.e.s.,0.04,2012
Middle East,Non-renewables,Fossil fuels n.e.s.,0.08,2012
Middle East,Non-renewables,Fossil fuels n.e.s.,0.21,2012
Middle East,Non-renewables,Fossil fuels n.e.s.,1.23,2012
Middle East,Non-renewables,Fossil fuels n.e.s.,143.83,2012
Middle East,Renewables,Wind energy,60.73,2013
Middle East,Renewables,Solar energy,1.04,2013
Middle East,Renewables,Solar energy,0.66,2014
Middle East,Renewables,Solar energy,5.67,2015
Middle East,Non-renewables,Fossil fuels n.e.s.,27.04,2016
Middle East,Renewables,Solar energy,5.19,2016
Middle East,Renewables,Wind energy,18.67,2017
Middle East,Renewables,Solar energy,49.05,2017
Middle East,Renewables,Multiple renewables,0.11,2004
Middle East,Renewables,Multiple renewables,0.14,2009
Middle East,Renewables,Multiple renewables,0.13,2011
Middle East,Renewables,Multiple renewables,0.11,2015
Middle East,Renewables,Multiple renewables,0.11,2002
Middle East,Renewables,Wind energy,0.02,2011
Middle East,Renewables,Multiple renewables,0.11,2005
Middle East,Renewables,Wind energy,0.12,2002
Middle East,Renewables,Wind energy,0.01,2011
Middle East,Renewables,Multiple renewables,0.02,2005
Middle East,Renewables,Wind energy,0.11,2003
Middle East,Renewables,Multiple renewables,0.05,2010
Middle East,Renewables,Multiple renewables,0.11,2011
Middle East,Non-renewables,Fossil fuels n.e.s.,0.09,2003
Middle East,Non-renewables,Fossil fuels n.e.s.,56.36,2010
Middle East,Non-renewables,Fossil fuels n.e.s.,14.09,2011
Middle East,Non-renewables,Fossil fuels n.e.s.,74.4,2004
Middle East,Non-renewables,Fossil fuels n.e.s.,14.65,2011
Middle East,Non-renewables,Fossil fuels n.e.s.,2.22,2004
Middle East,Non-renewables,Fossil fuels n.e.s.,8.45,2010
Middle East,Non-renewables,Fossil fuels n.e.s.,0.2,2005
Europe,Renewables,Multiple renewables,0.01,2010
Europe,Renewables,Multiple renewables,0,2011
Europe,Renewables,Multiple renewables,0.01,2006
Europe,Renewables,Multiple renewables,0.01,2009
Europe,Non-renewables,Fossil fuels n.e.s.,0.07,2010
Europe,Renewables,Solar energy,0.11,2009
Europe,Renewables,Multiple renewables,0.05,2019
Europe,Renewables,Multiple renewables,0.04,2005
Europe,Non-renewables,Nuclear,0.36,2004
Europe,Non-renewables,Nuclear,0.14,2006
Europe,Non-renewables,Nuclear,0.03,2003
Europe,Renewables,Multiple renewables,0,2013
Europe,Non-renewables,Fossil fuels n.e.s.,136,2008
Europe,Renewables,Multiple renewables,3.64,2002
Europe,Renewables,Solar energy,0.43,2003
Europe,Non-renewables,Fossil fuels n.e.s.,2.26,2015
Europe,Non-renewables,Nuclear,0.02,2017
Europe,Non-renewables,Nuclear,0.02,2002
Europe,Non-renewables,Nuclear,0.05,2002
Europe,Non-renewables,Fossil fuels n.e.s.,20.99,2002
Europe,Non-renewables,Fossil fuels n.e.s.,14.31,2002
Europe,Non-renewables,Fossil fuels n.e.s.,15.08,2001
Europe,Non-renewables,Nuclear,0.14,2003
Europe,Non-renewables,Nuclear,0.02,2001
Europe,Non-renewables,Nuclear,0,2009
Europe,Renewables,Multiple renewables,1.51,2011
Europe,Renewables,Multiple renewables,6.5,2003
Europe,Renewables,Multiple renewables,0.11,2008
Europe,Renewables,Wind energy,42.26,2020
Europe,Renewables,Wind energy,42.53,2002
Europe,Renewables,Wind energy,81.82,2014
Europe,Renewables,Wind energy,42.26,2014
Europe,Renewables,Wind energy,42.53,2016
Europe,Renewables,Wind energy,81.82,2017
Europe,Renewables,Wind energy,11.45,2008
Europe,Renewables,Wind energy,236.3,2014
Europe,Renewables,Wind energy,23.9,2016
Europe,Renewables,Wind energy,1.19,2000
Europe,Renewables,Wind energy,33.98,2013
Europe,Renewables,Wind energy,23.9,2013
Europe,Renewables,Wind energy,23.1,2014
Europe,Renewables,Wind energy,2.14,2003
Europe,Renewables,Wind energy,0.68,2002
Europe,Renewables,Multiple renewables,2.14,2001
Europe,Renewables,Wind energy,3.15,2012
Europe,Renewables,Wind energy,3.39,2013
Europe,Renewables,Multiple renewables,11.74,2012
Europe,Renewables,Wind energy,2.94,2013
Europe,Renewables,Wind energy,1.08,2009
Europe,Renewables,Wind energy,1.6,2008
Europe,Renewables,Wind energy,8.35,2007
Europe,Renewables,Wind energy,4.9,2007
Europe,Non-renewables,Nuclear,0.04,2007
Europe,Non-renewables,Nuclear,0.05,2001
Europe,Renewables,Multiple renewables,0.3,2001
Europe,Renewables,Multiple renewables,0.08,2001
Europe,Renewables,Multiple renewables,0.04,2017
Europe,Renewables,Multiple renewables,0.04,2017
Europe,Renewables,Multiple renewables,0.02,2008
Europe,Non-renewables,Nuclear,33.39,2008
Europe,Non-renewables,Nuclear,0.28,2008
Europe,Non-renewables,Nuclear,0.05,2009
Europe,Non-renewables,Nuclear,0.03,2008
Europe,Non-renewables,Nuclear,1.82,2009
Europe,Non-renewables,Nuclear,1.36,2017
Europe,Non-renewables,Nuclear,0.71,2008
Europe,Non-renewables,Nuclear,0.68,2009
Europe,Renewables,Wind energy,2.88,2009
Europe,Renewables,Wind energy,0.08,2010
Europe,Non-renewables,Nuclear,0.01,2011
Europe,Non-renewables,Nuclear,0.04,2012
Europe,Non-renewables,Nuclear,0.02,2012
Europe,Non-renewables,Nuclear,0.03,2013
Europe,Renewables,Multiple renewables,11.27,2013
Europe,Renewables,Multiple renewables,15.16,2014
Europe,Renewables,Multiple renewables,0.05,2019
Europe,Renewables,Multiple renewables,0.03,2000
Europe,Renewables,Multiple renewables,0.02,2018
Europe,Renewables,Multiple renewables,0.04,2019
Europe,Renewables,Multiple renewables,0.05,2019
Europe,Renewables,Multiple renewables,0.21,2019
Europe,Renewables,Multiple renewables,0.04,2019
Europe,Non-renewables,Fossil fuels n.e.s.,0.03,2002
Europe,Non-renewables,Fossil fuels n.e.s.,0.06,2006
Europe,Non-renewables,Nuclear,1.98,2007
Europe,Renewables,Multiple renewables,0.31,2007
Europe,Non-renewables,Fossil fuels n.e.s.,48.67,2007
Europe,Non-renewables,Fossil fuels n.e.s.,26.45,2007
